x,y,theta,v,kappa
14.9760232516346,0.846422886551114,-1.51397562066963,4,-0.0679556831090076
14.9810543490903,0.752712861384112,-1.52033990039548,4,-0.0676835004482574
14.9854940201719,0.658883974130574,-1.52668618144208,4,-0.067444067848557
14.9893420896088,0.564951041459498,-1.53301674195808,4,-0.067237111150417
14.992598405486,0.470928896469852,-1.53933384876017,4,-0.0670623933769545
14.9952628392495,0.376832386348272,-1.54563975895638,4,-0.0669197144668576
14.9973352857121,0.282676370024509,-1.55193672156758,4,-0.0668089110467906
14.9988156630572,0.188475715825034,-1.55822697914709,4,-0.0667298562440811
14.9997039128421,0.0942452991251463,-1.56451276939893,4,-0.0666824595403609
15,9.18485099360515E-16,-1.5707963267949,4,-0.0666666666666667
14.9997039128421,-0.0942452991251444,-1.57707988419086,4,-0.0666824595403609
14.9988156630572,-0.188475715825032,-1.5833656744427,4,-0.0667298562440811
14.9973352857121,-0.282676370024507,-1.58965593202221,4,-0.0668089110467906
14.9952628392495,-0.376832386348271,-1.59595289463341,4,-0.0669197144668576
14.992598405486,-0.47092889646985,-1.60225880482963,4,-0.0670623933769545
14.9893420896088,-0.564951041459496,-1.60857591163171,4,-0.067237111150417
14.9854940201719,-0.658883974130572,-1.61490647214771,4,-0.067444067848557
14.9810543490903,-0.75271286138411,-1.62125275319431,4,-0.0676835004482574
14.9760232516346,-0.846422886551112,-1.62761703292016,4,-0.0679556831090076
14.9704009264241,-0.939999251732282,-1.63400160243135,4,-0.0682609274783488
14.9641875954184,-1.03342718013479,-1.64040876741908,4,-0.068599583034493
14.9573835039092,-1.12669191840568,-1.64684084978937,4,-0.0689720374646545
14.9499889205104,-1.21977873896163,-1.65330018929484,4,-0.0693787170773797
14.9420041371476,-1.31267294231457,-1.65978914516811,4,-0.0698200872468859
14.9334294690462,-1.40535985939294,-1.6663100977565,4,-0.0702966528871057
14.9242652547195,-1.49782485385805,-1.67286545015738,4,-0.0708089589527916
14.914511855955,-1.59005332441541,-1.67945762985338,4,-0.0713575909646473
14.9041696578001,-1.68203070712036,-1.68608909034652,4,-0.0719431755550229
14.8932390685472,-1.77374247767794,-1.69276231278999,4,-0.07256638103023
14.8817205197172,-1.86517415373641,-1.6994798076161,4,-0.0732279179450008
14.8696144660426,-1.95631129717423,-1.70624411615866,4,-0.073928539684015
14.8569213854498,-2.04713951637994,-1.71305781226772,4,-0.0746690430447611
14.8436417790398,-2.13764446852482,-1.71992350391423,4,-0.0754502688152582
14.8297761710687,-2.22781186182776,-1.72684383478189,4,-0.0762731023393528
14.8153251089271,-2.31762745781211,-1.73382148584282,4,-0.0771384740613986
14.800289163118,-2.40707707355407,-1.74085917691366,4,-0.0780473600411282
14.784668927235,-2.4961465839224,-1.74795966818772,4,-0.0790007824284267
14.7684650179381,-2.58482192380888,-1.75512576173853,4,-0.0799998098864966
14.7516780749299,-2.67308909034938,-1.76236030298968,4,-0.0810455579505724
14.7343087609303,-2.76093414513509,-1.76966618214475,4,-0.0821391893078737
14.71635776165,-2.84834321641351,-1.777046335571,4,-0.0832819139828813
14.6978257857637,-2.93530250127902,-1.78450374712921,4,-0.0844749894102637
14.6787135648821,-3.02179826785247,-1.79204144944166,4,-0.085719720375867
14.6590218535229,-3.10781685744963,-1.79966252508906,4,-0.0870174588041012
14.6387514290812,-3.19334468673804,-1.80737010772645,4,-0.0883696033677912
14.6179030917987,-3.27836824988199,-1.81516738310699,4,-0.089777598894123
14.5964776647319,-3.36287412067524,-1.82305759000143,4,-0.091242935537672
14.5744759937201,-3.44684895466116,-1.83104402099995,4,-0.0927671476886707
14.5518989473516,-3.53027949123999,-1.83913002318171,4,-0.0943518125816348
14.5287474169295,-3.61315255576286,-1.84731899863594,4,-0.0959985485662271
14.5050223164365,-3.69545506161218,-1.85561440481739,4,-0.0977090129988011
14.4807245824991,-3.7771740122682,-1.86401975471675,4,-0.0994848997094272
14.4558551743501,-3.8582965033613,-1.87253861682562,4,-0.101327935995388
14.4304150737913,-3.93880972470972,-1.8811746148735,4,-0.10323987908814
14.4044052851541,-4.01870096234247,-1.88993142731249,4,-0.105222512036606
14.3778268352606,-4.09795760050702,-1.89881278652362,4,-0.107277638945422
14.3506807733825,-4.17656712366141,-1.90782247771651,4,-0.109407079502442
14.3229681711996,-4.25451711845067,-1.91696433749214,4,-0.111612662725479
14.2946901227583,-4.33179527566701,-1.92624225203619,4,-0.113896219853981
14.2658477444273,-4.40838939219355,-1.93566015490838,4,-0.116259576307192
14.2364421748544,-4.48428737293139,-1.94522202439087,4,-0.118704542626447
14.2064745749212,-4.55947723270954,-1.95493188035643,4,-0.121232904315685
14.1759461276971,-4.63394709817751,-1.96479378061508,4,-0.12384641049124
14.144858038393,-4.70768520968025,-1.97481181669533,4,-0.126546761249562
14.1132115343134,-4.78067992311517,-1.98499010901434,4,-0.129335593660031
14.0810078648081,-4.85291971177083,-1.9953328013889,4,-0.132214466289618
